,Segment_ID,Year,Route,Latitude,Longitude,GPS_Valid,Postmile_Distance,Ahead_AADT,Ahead_Peak_Hourly,Ahead_Peak_Monthly,Ahead_Collisions,Cluster
2142,25433,2014,44,40.58536420000001,-122.39128559999999,False,0.14400000000000002,19200,2050,20100,0,0
2143,25434,2014,44,40.83945468,-122.327848,False,0.04200000000000004,0,0,0,4,0
2144,25435,2014,44,40.5865466,-122.37834950000001,True,0.3870000000000001,53000,5400,55000,0,1
2145,25436,2014,44,40.585291399999996,-122.36044979999998,True,0.07200000000000001,47500,4900,49500,0,1
2146,25437,2014,44,40.585132200000004,-122.35792959999999,True,0.034,34500,3400,36500,11,0
2147,25438,2014,44,40.58004507,-122.33933400000001,True,0.8919999999999997,33000,3450,34500,24,3
2148,25439,2014,44,40.572928499999996,-122.3252365,False,1.496,23000,2350,24000,2,0
2149,25440,2014,44,34.84107448,-116.8037058,False,3.373,18500,1850,19300,2,0
2150,25441,2014,44,40.55730186,-122.23848799999999,True,3.77,8100,820,9200,1,0
2151,25442,2014,44,40.53840668,-122.17424409999998,True,8.240000000000002,4200,420,4700,2,0
2152,25443,2014,44,40.51410797,-122.0315811,True,8.819999999999997,4200,450,4450,6,0
2153,25444,2014,44,40.49257036,-121.88658899999999,False,14.988,3550,460,4500,2,0
2154,25445,2014,44,40.51814662,-121.68654609999999,True,6.535000000000004,1150,260,1850,3,0
2155,25446,2014,44,40.54095564,-121.58543600000002,False,13.332,1150,240,1900,3,0
2156,25447,2014,44,40.680636,-121.42459699999999,True,8.703999999999994,1650,330,2600,2,0
2157,25448,2014,44,40.65511679,-121.3223508,True,3.2515,0,0,0,0,0
2158,25449,2014,44,40.65511679,-121.3223508,False,19.29,1650,330,2600,9,0
2159,25450,2014,44,40.53163192,-121.039286,False,17.957,1550,240,2200,7,0
2160,25451,2014,44,40.420029,-123.17460249999999,True,18.6235,0,0,0,0,0
2161,25452,2014,45,38.80047603,-121.7202084,True,0.27,860,130,1200,1,0
2162,25453,2014,45,38.80254827,-121.72404740000002,True,5.5299999999999985,640,120,1000,1,0
2163,25454,2014,45,38.85596633,-121.7855675,True,7.12,880,100,1150,0,0
2164,25455,2014,45,38.924713,-121.84358950000001,True,4.306666666666667,0,0,0,0,0
2165,25456,2014,45,38.924713,-121.84358950000001,True,7.365,1000,110,1350,0,0
2166,25457,2014,45,39.01242608,-121.8666175,True,5.502000000000002,500,40,560,0,0
2167,25458,2014,45,39.0719865,-121.89844599999999,True,5.602,1000,90,1100,0,0
2168,25459,2014,45,39.137623,-121.947724,False,1.3810000000000002,770,120,860,0,0
2169,25460,2014,45,39.16673926,-122.1498338,True,0.2299999999999969,6100,490,6400,0,0
2170,25461,2014,45,39.217009000000004,-122.01860149999999,True,4.450000000000003,6900,620,7300,2,0
2171,25462,2014,45,39.27780483,-122.03542379999999,True,7.530000000000001,2100,160,2250,1,0
2172,25463,2014,45,39.38446939,-122.01737649999998,True,2.116,2100,220,2250,0,0
2173,25464,2014,45,39.3852956,-122.1928712,True,4.272,0,0,0,0,0
2174,25465,2014,45,39.3852956,-122.1928712,True,3.0589999999999997,2100,220,2250,0,0
2175,25466,2014,45,39.457333500000004,-122.0172937,True,4.468,1550,190,1900,3,0
2176,25467,2014,45,39.52180739,-122.01402809999999,True,4.339,2450,270,2750,2,0
2177,25468,2014,45,39.58252614,-122.00758059999998,True,5.324999999999998,2100,220,2450,0,0
2178,25469,2014,45,39.65951821,-122.00820060000001,True,3.4000000000000017,2350,210,2850,2,0
2179,25470,2014,45,39.70850918,-122.00375009999999,True,2.0889999999999977,2250,270,2350,2,0
2180,25471,2014,45,39.73709467,-122.01576370000001,True,0.5500000000000007,2350,270,2650,0,0
2181,25472,2014,45,39.744532,-122.019375,True,3.3185714285714285,0,0,0,0,0
2182,25473,2014,46,33.46711802,-117.66974180000001,False,2.226,4000,590,4950,0,0
2183,25474,2014,46,35.54043198,-121.010779,True,9.099,3400,400,3900,0,0
2184,25475,2014,46,35.53403729999999,-120.8592805,True,1.1929999999999996,4500,500,5600,0,0
2185,25476,2014,46,35.5370501,-120.8389722,True,2.865,4700,800,5100,2,0
2186,25477,2014,46,35.54759499,-120.79272590000001,True,1.869,5200,700,6700,0,0
2187,25478,2014,46,35.55326006,-120.7616882,False,12.363,4750,700,5400,1,0
2188,25479,2014,46,39.23990872,-123.2074283,False,2.384000000000004,29500,3200,33000,13,0
2189,25480,2014,46,35.644418,-120.643327,False,13.334999999999996,22000,2400,26000,11,3
2190,25481,2014,46,35.65550564,-120.3797173,True,8.558,13600,1800,17400,8,0
2191,25482,2014,46,35.72385617,-120.296396,False,1.0680000000000052,13500,1800,14700,0,0
2192,25483,2014,46,35.379981799999996,-120.8554399,False,5.742999999999995,6550,900,7700,4,0
2193,25484,2014,46,34.93790549,-119.47273929999999,True,5.518454545454545,0,0,0,0,0
2194,25485,2014,46,34.93790549,-119.47273929999999,False,7.33,5900,590,7600,1,0
2195,25486,2014,46,35.67085689,-120.0819504,False,13.213,6800,680,7800,2,0
2196,25487,2014,46,35.61494361,-119.8675233,True,6.937000000000001,6800,680,7800,3,0
2197,25488,2014,46,35.61570347,-119.74476399999999,True,4.699999999999998,7900,790,9500,2,0
2198,25489,2014,46,35.61615261,-119.6595045,False,0.35300000000000153,10100,1000,11500,4,0
2199,25490,2014,46,38.115945,-121.3979291,False,0.18900000000000008,6100,610,7000,0,0
2200,25491,2014,46,35.61632182,-119.6498774,True,4.118000000000002,5700,510,6300,7,0
2201,25492,2014,46,35.60743649,-119.5805059,True,6.18,5800,580,7000,1,0
2202,25493,2014,46,35.45564146,-119.4748858,True,7.0,8500,680,8900,8,0
2203,25494,2014,46,35.60155387,-119.34927909999999,True,0.8840000000000003,15500,1250,16000,6,0
2204,25495,2014,46,35.60152901,-119.333688,True,0.31099999999999994,12000,960,14000,2,0
2205,25496,2014,46,35.60153431,-119.32818449999999,True,2.875,9700,780,10700,5,0
2206,25497,2014,46,35.6017366,-119.27699890000001,True,3.6949999999999936,9300,740,10200,4,0
2207,25498,2014,46,35.60199928,-119.21124479999999,True,4.4449999999999985,0,0,0,0,0
2208,25499,2014,47,33.790643100000004,-118.2821419,True,0.722,52000,9600,54000,7,1
2209,25500,2014,47,33.74891315,-118.28365600000001,True,1.58,52000,9500,53000,14,1
2210,25501,2014,47,33.7489677,-118.26304520000001,True,1.274,14000,1600,14900,7,0
2211,25502,2014,47,33.75940384,-118.2386127,True,0.3039999999999998,17100,2100,17800,0,0
2212,25503,2014,47,33.76306615,-118.2391967,True,0.6850000000000005,17100,2100,17800,0,0
2213,25504,2014,47,33.77133931,-118.24032920000002,True,0.9129999999999999,0,0,0,0,0
2214,25505,2014,49,37.33109147,-119.65555890000002,True,4.494,12800,1150,14600,11,0
2215,25506,2014,49,37.35456059,-119.72412659999998,True,1.0360000000000005,6000,660,6800,0,0
2216,25507,2014,49,37.36909847,-119.7253455,True,2.7049999999999987,5000,550,5800,2,0
2217,25508,2014,49,37.4030848,-119.733631,True,1.0400000000000011,3300,340,4100,0,0
2218,25509,2014,49,37.44210867,-119.6509405,True,2.31875,0,0,0,0,0
2219,25510,2014,49,37.44210867,-119.6509405,True,5.767,3300,410,4200,1,0
2220,25511,2014,49,37.461732899999994,-119.7939021,True,3.638,3400,410,4250,4,0
2221,25512,2014,49,37.44946684,-119.85273570000001,True,2.8119999999999994,4400,540,5600,2,0
2222,25513,2014,49,37.46292738,-119.8959835,True,4.151,5600,720,7000,2,0
2223,25514,2014,49,37.46254166,-119.94738740000001,True,1.8100000000000025,6000,810,6200,2,0
2224,25515,2014,49,37.48314131,-119.96377520000001,True,0.09999999999999787,6100,780,6900,0,0
2225,25516,2014,49,37.49289065,-119.9746679,True,1.900000000000002,4500,660,8700,0,0
2226,25517,2014,49,37.50698355,-120.003115,True,2.479999999999997,2250,340,3350,2,0
2227,25518,2014,49,37.50709123,-120.0437504,True,6.460000000000001,1350,190,1800,2,0
2228,25519,2014,49,37.56930077,-120.1194173,True,15.220000000000002,440,90,920,3,0
2229,25520,2014,49,37.71033312,-120.1969281,True,4.164999999999999,670,90,840,0,0
2230,25521,2014,49,37.75059872,-120.2454057,True,4.409363636363637,0,0,0,0,0
2231,25522,2014,49,37.75059872,-120.2454057,False,8.779,550,70,730,2,0
2232,25523,2014,49,37.87471991,-120.4347798,True,1.3450000000000006,1100,160,1900,1,0
2233,25524,2014,49,37.89130067,-120.4455094,True,1.4629999999999992,1400,260,2500,0,0
2234,25525,2014,49,37.90930405,-120.45241750000001,True,2.753,11500,1500,16900,8,0
2235,25526,2014,49,37.95077152,-120.42467849999998,True,0.402000000000001,15600,2150,18500,3,0
2236,25527,2014,49,37.9560284,-120.42264329999999,True,1.7379999999999995,18500,2300,18700,6,0
2237,25528,2014,49,37.96516654,-120.39396210000001,True,0.870000000000001,11900,1200,12600,1,0
2238,25529,2014,49,37.97812399,-120.39049399999999,True,0.13100000000000026,10700,1000,11500,0,0
2239,25530,2014,49,37.98002767,-120.38890990000002,True,0.4839999999999982,10900,1000,11500,1,0
2240,25531,2014,49,37.98290107,-120.3821981,True,0.254999999999999,18300,1700,19300,4,0
2241,25532,2014,49,37.98604044,-120.38388229999998,True,0.2699999999999996,19400,1950,19800,3,0
2242,25533,2014,49,37.99001723,-120.384527,True,1.91,15400,1650,17700,4,0
2243,25534,2014,49,38.01395059,-120.39622040000002,True,3.309000000000001,5900,510,10000,9,0
2244,25535,2014,49,37.98847216,-120.4417723,True,1.1009999999999989,5400,460,6000,1,0
2245,25536,2014,49,37.99098845,-120.4616962,True,2.7110000000000016,5200,590,5700,2,0
2246,25537,2014,49,38.00414435,-120.5002604,True,1.834733333333333,0,0,0,0,0
2247,25538,2014,49,38.00414435,-120.5002604,True,6.66,5500,570,7100,2,0
2248,25539,2014,49,38.06102797,-120.53677900000001,True,0.5499999999999998,7000,660,8900,0,0
2249,25540,2014,49,38.068255,-120.5391078,True,1.12,13100,1300,13800,2,0
2250,25541,2014,49,38.07941707,-120.5543591,True,0.3369999999999997,15900,1650,17800,1,0
2251,25542,2014,49,38.08248507,-120.55879709999999,True,0.7530000000000001,8200,990,9200,2,0
2252,25543,2014,49,38.08767052,-120.57097749999998,True,4.7799999999999985,7100,720,7500,5,0
2253,25544,2014,49,38.13254669,-120.63495800000001,True,4.594000000000001,6600,700,6900,6,0
2254,25545,2014,49,38.18912618,-120.67451319999999,True,0.6179999999999986,9100,1100,11600,2,0
2255,25546,2014,49,38.19617863,-120.6809003,True,1.0839999999999996,10900,1050,11500,4,0
2256,25547,2014,49,38.20485107,-120.69736110000001,True,1.7140000000000022,4400,490,4900,1,0
2257,25548,2014,49,38.22851167,-120.7041549,True,5.404,4900,530,5300,0,0
2258,25549,2014,49,38.29783185,-120.7046537,True,0.445999999999998,6000,600,6600,1,0
2259,25550,2014,49,38.29972607,-120.71158009999999,False,2.805,5600,560,5900,5,0
2260,25551,2014,49,38.42283155,-120.54124440000001,True,2.374230769230769,0,0,0,0,0
2261,25552,2014,49,38.42283155,-120.54124440000001,False,2.801,5800,580,5900,3,0
2262,25553,2014,49,38.33538263,-120.7568875,True,0.31899999999999995,7800,800,8100,0,0
2263,25554,2014,49,38.33837261,-120.76097859999999,True,0.5,6400,810,8300,0,0
2264,25555,2014,49,38.34295389,-120.7674541,True,0.4089999999999998,14600,1400,14800,1,0
2265,25556,2014,49,38.34688502,-120.7731118,True,0.2910000000000004,20900,2150,22200,1,0
2266,25557,2014,49,38.35041307,-120.77539709999999,True,1.614,17200,1700,19300,3,0
2267,25558,2014,49,38.36543168,-120.7941942,True,0.16500000000000006,11600,1250,11700,2,0
2268,25559,2014,49,38.36717936,-120.79588020000001,True,0.8810000000000002,17900,1800,20900,4,0
2269,25560,2014,49,38.37841807,-120.80240309999999,True,7.7429999999999986,12500,1600,15800,4,0
2270,25561,2014,49,38.45488133,-120.867667,True,1.8070000000000004,6600,740,6900,1,0
2271,25562,2014,49,38.47337446,-120.8509476,True,0.6899999999999977,6200,900,9400,0,0
2272,25563,2014,49,38.48180721,-120.8448284,True,0.17999999999999972,5200,250,7300,0,0
2273,25564,2014,49,38.48428472,-120.84535220000001,True,4.716000000000001,2100,220,2200,4,0
2274,25565,2014,49,38.55068392,-120.8496602,True,1.7012307692307689,0,0,0,0,0
2275,25566,2014,49,38.55068392,-120.8496602,True,1.65,2000,180,2100,0,0
2276,25567,2014,49,38.57429348,-120.8459314,True,6.702000000000001,3800,370,4150,6,0
2277,25568,2014,49,38.6645134,-120.85348459999999,True,1.1419999999999997,7200,1200,7800,0,0
2278,25569,2014,49,38.68020107,-120.8476611,True,0.14700000000000024,9600,1050,10500,1,0
2279,25570,2014,49,38.68221107,-120.8470081,True,1.5980000000000008,13500,1500,14300,2,0
2280,25571,2014,49,38.69285396,-120.8234574,True,0.6199999999999992,15000,1400,15600,2,0
2281,25572,2014,49,38.69553907,-120.8134037,True,2.603999999999999,6200,560,6600,1,0
2282,25573,2014,49,38.724563399999994,-120.8034108,True,0.13400000000000034,10600,1150,11000,0,0
2283,25574,2014,49,38.72652073,-120.80287949999999,True,0.2940000000000005,5400,440,5700,0,0
2284,25575,2014,49,38.72813591,-120.8053763,True,0.7940000000000005,6800,600,7500,0,0
2285,25576,2014,49,38.73761258,-120.81128740000001,True,0.7550000000000008,4700,470,5400,1,0
2286,25577,2014,49,38.74487548,-120.8201331,True,2.9800000000000004,3500,350,4050,2,0
2287,25578,2014,49,38.76397846,-120.85617169999999,True,3.4449999999999967,2250,230,2750,3,0
2288,25579,2014,49,38.79690007,-120.88927609999999,True,1.615000000000002,5400,500,6500,0,0
2289,25580,2014,49,38.81006875,-120.90929140000001,True,3.7100000000000013,3500,540,4100,4,0
2290,25581,2014,49,38.82838422,-120.9702392,True,6.276,3500,540,4100,3,0
2291,25582,2014,49,38.88697631,-121.01589740000001,True,3.766999999999996,8600,860,8900,12,0
2292,25583,2014,49,38.91544622,-121.04046559999999,True,2.249,0,0,0,0,0
2293,25584,2014,49,38.91544622,-121.04046559999999,True,2.36,8600,860,8900,8,0
2294,25585,2014,49,38.904094,-121.0656297,True,0.8480000000000003,14000,2250,16100,6,0
2295,25586,2014,49,38.90026221,-121.07470249999999,True,0.5719999999999996,31500,2700,33000,4,0
2296,25587,2014,49,38.90839189,-121.07694860000001,True,1.4300000000000002,32500,2800,33500,21,3
2297,25588,2014,49,38.92736337,-121.08663290000001,True,0.6500000000000004,48000,5500,50000,13,1
2298,25589,2014,49,38.93508251,-121.0932096,True,0.1299999999999999,50000,5800,52000,1,1
2299,25590,2014,49,38.93654396,-121.09461340000001,True,0.3899999999999997,35000,3050,36500,6,0
2300,25591,2014,49,38.94204946,-121.09709790000001,True,1.0469999999999997,28500,2750,30000,20,3
2301,25592,2014,49,38.95663359,-121.1013101,True,1.5460000000000012,28500,2650,29500,4,0
2302,25593,2014,49,38.978196600000004,-121.10831409999999,False,2.3999999999999986,27000,2650,30000,3,0
2303,25594,2014,49,39.31522606,-120.6362043,True,1.1373,0,0,0,0,0
2304,25595,2014,49,39.31522606,-120.6362043,False,2.194,29000,2800,30000,7,0
2305,25596,2014,49,39.04260347,-121.09462250000001,True,1.42,21200,1950,21800,9,0
2306,25597,2014,49,39.06215503,-121.0887108,True,5.606000000000001,21600,2050,23100,17,0
2307,25598,2014,49,39.14109938,-121.07116119999999,True,1.4900000000000002,22600,2150,23900,6,0
2308,25599,2014,49,39.160224799999995,-121.059142,True,2.9529999999999994,23300,2200,24500,8,0
2309,25600,2014,49,39.20046033,-121.0594205,True,1.3989999999999991,31000,2850,34000,6,0
2310,25601,2014,49,39.20953291,-121.06804609999999,True,0.7480000000000011,11100,1150,12400,2,0
2311,25602,2014,49,39.26762724,-121.0279098,True,1.7299999999999986,6100,650,7000,4,0
2312,25603,2014,49,39.26904101,-121.05717040000002,True,8.150000000000002,3850,470,4150,14,0
2313,25604,2014,49,39.32873785,-121.1112179,True,1.8299999999999983,2700,350,3100,1,0
2314,25605,2014,49,39.20513247,-121.2050798,False,5.117000000000001,1600,220,2200,6,0
2315,25606,2014,49,39.39401573,-121.08425990000002,True,2.967,0,0,0,0,0
2316,25607,2014,49,39.39401573,-121.08425990000002,False,1.685,1600,220,2200,0,0
2317,25608,2014,49,38.346072,-120.58197209999999,False,1.905,1500,210,2050,1,0
2318,25609,2014,49,39.43858146,-121.07085420000001,True,1.79,1000,140,1450,0,0
2319,25610,2014,49,39.45542626,-121.05274809999999,True,3.992,940,140,1400,2,0
2320,25611,2014,49,39.494039799999996,-121.0318817,True,2.343,0,0,0,0,0
2321,25612,2014,49,39.494039799999996,-121.0318817,True,12.23,550,130,830,4,0
2322,25613,2014,49,39.54178731,-120.8880219,True,4.061,1125,170,1650,1,0
2323,25614,2014,49,39.55811682,-120.8351239,True,0.4959999999999986,1100,170,1550,0,0
2324,25615,2014,49,39.56037667,-120.82816270000001,True,12.403000000000002,1100,180,1500,2,0
2325,25616,2014,49,39.56539542,-120.637176,True,5.117000000000001,720,110,980,0,0
2326,25617,2014,49,39.61706761,-120.59133999999999,True,13.142999999999999,330,80,580,1,0
2327,25618,2014,49,39.62410965,-120.4352989,True,0.4099999999999966,950,100,1200,0,0
2328,25619,2014,49,39.58831623,-120.3594179,True,8.68,1400,150,1850,2,0
2329,25620,2014,49,39.67933635,-120.3156369,True,4.005000000000003,1750,160,2000,0,0
2330,25621,2014,49,39.67576607,-120.24644909999999,True,0.7749999999999986,1900,210,2100,0,0
2331,25622,2014,49,39.67516038,-120.2315547,True,2.7269999999999968,1500,180,1800,0,0
2332,25623,2014,49,39.7080094,-120.22178020000001,True,5.822454545454545,0,0,0,0,0
2333,25624,2014,49,39.7080094,-120.22178020000001,True,3.92,640,120,1000,0,0
2334,25625,2014,49,39.76237907,-120.2091781,True,3.58,920,140,1100,0,0
2335,25626,2014,49,39.80450707,-120.17809009999998,True,3.75,0,0,0,0,0
2336,25627,2014,50,38.57491846,-121.5722598,False,1.202,88000,7200,93000,10,1
2337,25628,2014,50,33.93904169,-117.93430890000002,False,1.2960000000000005,116000,10000,121000,19,1
2338,25629,2014,50,38.57703117,-121.5251051,True,0.4199999999999999,110000,9500,118000,9,1
2339,25630,2014,50,38.5738718,-121.518927,True,0.23800000000000002,177000,15000,188000,4,2
2340,25631,2014,50,38.57121427,-121.5159503,True,0.789,0,0,0,0,0
2341,25632,2014,50,38.57121427,-121.5159503,True,0.35,177000,15000,188000,23,1
2342,25633,2014,50,38.56830804,-121.51096409999998,True,0.25,227000,20500,245000,60,3
2343,25634,2014,50,38.5648282,-121.4981727,True,0.31000000000000005,227000,17900,244000,33,2
2344,25635,2014,50,38.56349361,-121.4930848,True,0.7609999999999997,251000,19400,261000,0,2
2345,25636,2014,50,38.55868846,-121.47359850000001,True,0.35,213000,18700,239000,0,2
2346,25637,2014,50,38.56074959,-121.4626376,True,0.4600000000000001,208000,17900,215000,73,3
2347,25638,2014,50,38.55303915,-121.4364584,True,0.4970000000000003,192000,18900,213000,50,3
2348,25639,2014,50,38.55048672,-121.427823,True,0.8449999999999998,246000,25000,268000,22,2
2349,25640,2014,50,38.5528275959,-121.41273970799999,True,0.20100000000000007,175000,16000,188000,13,2
2350,25641,2014,50,38.55358526,-121.40932759999998,True,1.6620000000000004,175000,16800,183000,43,3
2351,25642,2014,50,38.53872728,-121.37083090000002,True,2.41,171000,16600,177000,35,3
2352,25643,2014,50,38.52900418,-121.3349332,True,1.7590000000000003,172000,15900,179000,26,1
2353,25644,2014,50,38.57838056,-121.30799099999999,True,1.4139999999999997,172000,16700,184000,37,3
2354,25645,2014,50,38.59082516,-121.2874356,True,1.577,148000,13000,153000,48,3
2355,25646,2014,50,38.60886934,-121.2704791,True,3.263,116000,11300,130000,39,3
2356,25647,2014,50,38.630759999999995,-121.21699199999999,True,0.3410000000000011,119000,10100,139000,6,1
2357,25648,2014,50,38.63354414,-121.21162450000001,True,0.9079999999999976,117500,9100,136000,23,1
2358,25649,2014,50,38.63980812,-121.1969747,True,2.2250000000000014,92000,7800,105000,18,1
2359,25650,2014,50,38.64188397,-121.1564875,True,2.2689999999999984,78000,7800,90000,16,1
2360,25651,2014,50,38.64313328,-121.1146176,True,1.6340000000000003,90000,8600,101000,19,1
2361,25652,2014,50,38.64757763,-121.0862611,True,1.1743,0,0,0,0,0
2362,25653,2014,50,38.64757763,-121.0862611,True,0.857,90000,8600,101000,7,1
2363,25654,2014,50,38.49572853,-121.1465983,True,2.375,70000,7000,78000,15,1
2364,25655,2014,50,38.65522807,-121.0298162,True,1.7299999999999995,63000,5700,68000,15,1
2365,25656,2014,50,38.656498600000006,-120.9982229,True,1.6080000000000003,62000,5600,64000,8,1
2366,25657,2014,50,38.6593519998,-120.96905100000001,True,1.994,63000,5900,67000,3,1
2367,25658,2014,50,38.66246231,-120.93753459999999,True,1.731,49000,3850,51000,8,1
2368,25659,2014,50,38.68010213,-120.91494340000001,True,1.895,48500,3800,49500,12,1
2369,25660,2014,50,38.69576,-120.88777379999999,True,1.821,47500,3650,48500,7,1
2370,25661,2014,50,38.70459129,-120.85651999999999,True,1.0440000000000005,46500,3550,47500,10,1
2371,25662,2014,50,38.69285396,-120.8234574,True,0.7740000000000009,53000,4150,56000,3,1
2372,25663,2014,50,38.72170858,-120.83219809999999,True,1.1609999999999978,40000,3650,44000,4,1
2373,25664,2014,50,38.73023843,-120.8167326,True,0.4300000000000033,49500,4600,51000,5,1
2374,25665,2014,50,38.728789,-120.8095015,True,0.09999999999999787,52000,4650,58000,0,1
2375,25666,2014,50,38.728181,-120.807898,True,0.14700000000000202,45000,3950,48000,1,1
2376,25667,2014,50,38.72809582,-120.80535139999999,True,0.12099999999999865,41500,3900,47500,2,1
2377,25668,2014,50,38.72874878,-120.80318190000001,True,0.2439999999999997,42000,4250,45000,3,1
2378,25669,2014,50,38.73033567,-120.798946,True,0.4849999999999994,34600,3850,38500,1,1
2379,25670,2014,50,38.73167154,-120.7902124,True,0.472999999999999,30000,3250,34000,3,0
2380,25671,2014,50,38.732856078299996,-120.781876431,True,1.306000000000001,24000,2650,28000,2,0
2381,25672,2014,50,38.73127257,-120.75993390000002,True,0.4450000000000003,20400,2300,25000,2,0
2382,25673,2014,50,38.73138303,-120.7523125,True,3.216000000000001,20600,2650,25500,8,0
2383,25674,2014,50,38.73965359,-120.69837079999999,True,1.9920000000000009,18100,2900,22100,2,0
2384,25675,2014,50,38.73773721,-120.6651673,True,2.892999999999997,18800,2650,25000,3,0
2385,25676,2014,50,38.74838758,-120.6173524,True,2.4570000000000007,15600,2500,21000,2,0
2386,25677,2014,50,38.761283399999996,-120.5757393,True,8.472999999999999,9500,1750,11800,5,0
2387,25678,2014,50,38.76921887,-120.44745139999999,False,25.846999999999998,13300,1950,15300,27,3
2388,25679,2014,50,38.82433757,-120.04466599999999,True,4.626000000000005,8100,1650,11300,16,0
2389,25680,2014,50,38.84773720000001,-120.02790290000002,True,0.37599999999999056,10400,1700,13300,1,0
2390,25681,2014,50,38.85101299,-120.02232690000001,True,0.8590000000000089,12600,1900,17200,3,0
2391,25682,2014,50,38.8595523,-120.0121413,True,1.2299999999999898,13100,1850,17200,2,0
2392,25683,2014,50,38.87628703,-120.00528490000002,True,1.6200000000000043,11600,1700,15600,1,0
2393,25684,2014,50,38.898437,-119.99911100000001,True,1.117999999999995,19000,2400,26000,1,0
2394,25685,2014,50,38.91339955,-120.00454270000002,True,0.9590000000000032,33000,3850,39500,0,1
2395,25686,2014,50,38.92224081,-119.9908744,True,2.013000000000005,27500,2850,35500,0,0
2396,25687,2014,50,38.9454194,-119.97279040000001,True,0.8700000000000045,28000,2850,36500,0,0
2397,25688,2014,50,38.948572799999994,-119.9575409,True,0.7299999999999898,31500,3000,39000,0,0
2398,25689,2014,50,38.95387604,-119.9461237,True,0.12000000000000455,27500,2450,34500,0,0
2399,25690,2014,50,38.95521225,-119.94476159999999,False,0.2999999999999972,24600,2800,31000,0,0
2400,25691,2014,50,37.90138484,-118.4351249,True,2.1168421052631583,0,0,0,0,0
2401,25692,2014,51,38.55881229,-121.47335179999999,True,0.24100000000000002,156000,11600,161000,9,1
2402,25693,2014,51,38.56208657,-121.4719317,True,0.963,153000,11400,159000,47,3
2403,25694,2014,51,38.57529643,-121.46620379999999,True,0.24,149000,10800,154000,18,1
2404,25695,2014,51,38.57859295,-121.4647726,True,1.9130000000000005,162000,11700,165000,99,3
2405,25696,2014,51,38.59691007,-121.4434814,True,0.331,159000,12300,161000,8,1
2406,25697,2014,51,38.60011248,-121.43963329999998,True,0.3729999999999998,0,0,0,0,0
2407,25698,2014,51,38.60011248,-121.43963329999998,True,0.3729999999999998,87000,6300,88000,7,1
2408,25699,2014,51,38.60323491,-121.4346635,False,0.27399999999999997,93000,7200,95000,18,1
2409,25700,2014,51,32.91092099,-117.22780719999999,False,0.39000000000000057,0,0,0,0,0
2410,25701,2014,51,38.60011248,-121.43963329999998,False,0.3729999999999998,91000,6500,94000,0,1
2411,25702,2014,51,40.83945468,-122.327848,False,0.017999999999999794,0,0,0,9,0
2412,25703,2014,51,38.61121028,-121.4265111,True,0.7549999999999999,166000,10100,175000,27,1
2413,25704,2014,51,38.6200167003,-121.419509049,True,0.2850000000000001,140000,9600,145000,17,1
2414,25705,2014,51,38.62369463,-121.4180652,True,0.17999999999999972,140000,9800,145000,6,1
2415,25706,2014,51,38.6244900685,-121.41611498200001,True,0.25,142000,9800,146000,4,1
2416,25707,2014,51,38.6260906827,-121.412105325,True,0.5750000000000002,140000,9800,144000,14,1
2417,25708,2014,51,38.63073263,-121.401443,True,0.9129999999999994,140000,10700,143000,26,1
2418,25709,2014,51,38.6367741457,-121.386395509,True,0.2680000000000007,148000,9800,150000,8,1
2419,25710,2014,51,38.53872728,-121.37083090000002,True,0.8909999999999991,127000,9800,132000,12,1
2420,25711,2014,51,38.64582195,-121.3764259,True,0.5055789473684209,0,0,0,0,0
2421,25712,2014,52,38.115945,-121.3979291,False,1.022,81000,7300,85000,3,1
2422,25713,2014,52,32.84166773,-117.2177752,True,0.9459999999999996,79000,6500,81000,1,1
2423,25714,2014,52,32.88705649,-117.22761499999999,True,1.4690000000000003,86000,8100,89000,9,1
2424,25715,2014,52,32.732364000000004,-117.11154850000001,True,1.7329999999999997,103000,9800,107000,10,1
2425,25716,2014,52,32.83759592,-117.15213759999999,True,1.1080000000000003,104000,10000,105000,9,1
2426,25717,2014,52,32.86340524,-117.1101027,True,0.32399999999999984,90000,8400,92000,1,1
2427,25718,2014,52,32.8415579,-117.1279489,True,0.3879999999999999,90000,8400,92000,6,1
2428,25719,2014,52,32.77850755,-117.11207409999999,True,1.3989999999999991,97000,8900,100000,5,1
2429,25720,2014,52,32.84115253,-117.0973357,True,4.5600000000000005,91000,8400,94000,28,1
2430,25721,2014,52,32.84516826,-117.0266973,True,0.6989999999999998,79000,7300,81000,0,1
2431,25722,2014,52,32.83662056,-117.0201493,True,0.9900000000000002,79000,7300,82000,6,1
2432,25723,2014,52,32.8366167,-117.0032614,True,1.1819999999999986,76000,7200,79000,9,1
2433,25724,2014,52,32.83294689,-116.9840638,True,1.0760000000000003,73000,6600,76000,10,1
2434,25725,2014,52,32.83236315,-116.96559669999999,True,1.2996923076923077,0,0,0,0,0
2435,25726,2014,53,38.91014253,-122.612284,True,1.47,18100,2900,19300,5,0
2436,25727,2014,53,38.93003152,-122.61881699999999,True,1.49,18000,2500,19500,0,0
2437,25728,2014,53,38.95069549,-122.6230438,False,4.485,9100,1200,10600,2,0
2438,25729,2014,53,39.16673926,-122.1498338,True,2.481666666666667,0,0,0,0,0
2439,25730,2014,54,32.65063928,-117.1039932,True,0.401,53000,4600,54000,6,1
